monsterid,itemid
390000307,170013398
390000307,170013431
390000307,170013457
390000307,170013409
390000307,170014495
390000307,170014496
390000307,170014489
390000312,170004673
390000312,170001149
390000312,170002677
390000312,170002678
390000312,170002331
390000312,170003053
390000312,170001846
390000312,170004277
390000312,170003846
390000312,170005802
390000312,170005825
390000312,170005725
390000312,170005724
390000312,170013397
390000312,170013398
390000309,170004470
390000309,170001148
390000309,170003555
390000309,170001999
390000309,170003205
390000309,170003840
390000309,170004421
390000309,170002683
390000309,170002362
390000309,170002525
390000309,170005802
390000309,170005825
390000316,170004225
390000316,170004489
390000316,170004815
390000316,170004751
390000316,170005723
390000316,170005724
390000316,170006389
390000316,170006392
390000316,170006333
390000316,170006136
390000316,170006245
390000316,170006242
390000316,170006241
390000316,170006253
390000316,170006256
390000316,170006305
390000316,170006308
390000316,170006532
390000316,170012985
390000316,170013390
390000317,170001844
390000317,170003051
390000317,170001020
390000317,170005802
390000317,170005825
390000317,170005725
390000317,170005724
390000317,170013014
390000317,170013397
390000315,170004091
390000315,170004168
390000315,170004421
390000315,170004914
390000315,170005723
390000315,170005724
390000315,170006610
390000315,170006628
390000315,170006619
390000315,170006513
390000315,170006332
390000315,170006485
390000315,170006499
390000315,170006466
390000315,170006596
390000315,170006311
390000315,170006582
390000315,170006531
390000315,170006554
390000315,170006568
390000315,170006540
390000315,170006522
390000315,170013389
390000315,170013236
390000315,170012977
390000315,170013387
390000315,170013388
390000313,170000270
390000313,170003543
390000313,170002661
390000313,170004672
390000313,170002508
390000313,170003554
390000313,170001997
390000313,170002327
390000313,170003811
390000313,170002677
390000313,170002645
390000313,170004809
390000313,170004747
390000313,170001025
390000313,170004890
390000313,170004893
390000313,170000951
390000313,170003056
390000313,170001849
390000313,170003845
390000313,170005825
390000313,170005725
390000313,170006277
390000313,170006308
390000313,170012894
390000313,170013390
390000313,170013397
390000313,170013426
390000313,170013408
390000314,170001565
390000314,170000264
390000314,170003545
390000314,170002510
390000314,170003554
390000314,170003051
390000314,170003555
390000314,170002499
390000314,170003810
390000314,170002651
390000314,170004813
390000314,170004744
390000314,170001026
390000314,170000903
390000314,170004268
390000314,170003190
390000314,170005725
390000314,170005724
390000314,170005745
390000314,170006330
390000314,170006305
390000314,170013391
390000314,170012895
390000314,170013398
390000314,170013432
390000314,170013412
390000314,170013411
390000319,170000270
390000319,170004537
390000319,170002683
390000319,170002362
390000319,170001028
390000319,170002524
390000319,170005825
390000319,170005725
390000322,170002685
390000322,170003857
390000322,170002524
390000351,170004459
390000351,170004526
390000351,170004059
390000351,170004210
390000351,170001852
390000351,170001852
390000351,170003059
390000351,170002000
390000351,170003206
390000351,170002684
390000351,170002530
390000351,170002688
390000351,170002534
390000351,170002524
390000351,170002673
390000351,170006244
390000351,170006241
390000351,170006253
390000351,170006256
390000351,170006213
390000320,170003853
390000320,170000999
390000320,170004091
390000320,170002688
390000320,170013397
390000321,170003060
390000321,170001852
390000321,170002684
390000321,170002355
390000321,170001002
390000321,170003847
390000321,170005825
390000321,170013398
390000356,170004526
390000356,170004470
390000356,170004609
390000356,170004059
390000356,170004673
390000356,170004568
390000356,170004210
390000356,170004153
390000356,170004655
390000356,170004394
390000356,170004343
390000356,170004818
390000356,170004749
390000356,170004893
390000356,170004895
390000356,170004277
390000356,170005803
390000356,170005804
390000356,170005742
390000356,170005725
390000356,170005724
390000356,170013397
390000356,170013398
390001317,170005898
390001317,170005897
390001317,170005896
390001317,170003563
390001317,170000281
390001317,170001142
390001317,170005857
390001317,170013785
390001317,170012956
390001317,170012959
390001317,170012963
390001317,170012952
390001317,170012953
390000999,170012781
390001324,170005353
390001324,170005658
390001324,170005659
390000176,170005353
390000176,170005658
390000176,170005659
390001060,170005508
390001060,170003865
390001060,170003621
390001060,170001097
390001060,170000873
390000998,170013482
390000582,170013262
390000233,170005721
390000233,170005723
390000233,170005744
390000233,170012949
390000233,170013457
390000233,170013407
390000233,170013427
390000233,170004267
390000233,170003539
390000233,170002307
390000233,170004047
390000233,170000706
390000233,170000868
390000233,170002302
390000233,170002286
390000233,170002310
390000233,170000891
390000233,170002289
390000233,170000907
390000233,170002300
390000233,170004885
390000233,170001955
390000233,170000870
390000101,170004266
390000173,170004266
390000029,170004398
390000066,170012767
390000019,170012780
390000007,170004256
390001060,170005509
390001060,170005660
390001060,170005090
390001060,170005094
390001060,170005105
390000301,170012926
390000303,170012927
390000017,170012745
390000052,170012811
390000053,170012811
390000054,170012811
390000184,170012948
390000134,170012947
390000133,170012946
390000047,170012940
390000046,170012939
390000015,170012938
390000260,170012950
390000427,170013477
390000426,170013477
390000424,170013477
390000425,170013477
390000420,170013477
390000421,170013477
390000422,170013477
390000423,170013477
390000292,170004276
390000113,170005861
390000239,170006707
390000038,170013619
390000230,170004269
390000243,170004269
390000252,170004269
390000255,170004272
390000128,170012864
390000817,170012967
390000817,170000266
390000817,170004207
390000817,170001547
390000817,170003543
390000817,170000898
390000817,170001025
390000817,170004525
390000817,170004458
390000817,170004402
390000817,170004889
390000817,170006421
390000817,170006189
390000817,170006525
390000817,170006623
390000818,170004491
390000818,170000274
390000818,170006426
390000818,170006418
390000818,170006318
390000818,170006417
390000818,170006319
390000818,170012966
390000829,170012881
390000829,170003871
390000829,170004568
390000829,170004609
390000829,170004272
390000829,170004470
390000829,170004673
390000829,170004396
390000829,170004343
390000829,170002289
390000829,170004758
390000829,170004277
390000829,170004895
390000829,170004821
390000824,170005723
390000823,170012835
390000824,170012836
390000816,170012965
390000816,170005725
390000816,170014488
390000816,170014509
390000816,170006256
390000816,170006278
390000816,170006310
390000816,170006319
390000816,170006613
390000816,170006260
390000816,170000706
390000816,170004523
390000816,170004267
390000816,170001968
390000816,170004604
390000816,170001818
390000816,170004392
390000816,170002628
390000816,170004808
390000816,170000891
390000816,170001972
390000822,170012880
390000822,170005742
390000822,170005730
390000822,170006704
390000822,170006419
390000822,170006516
390000822,170006399
390000822,170004678
390000822,170001534
390000822,170004202
390000822,170004668
390000822,170004658
390000822,170004602
390000822,170003182
390000822,170002266
390000822,170002634
390000822,170002482
390000822,170000834
390000822,170002288
390000822,170003183
390000822,170003546
390000133,170013431
390000133,170006688
390000133,170006695
390000133,170000669
390000133,170000766
390000133,170000800
390000133,170004266
390000133,170003750
390000133,170006702
390000133,170013397
390000133,170006582
390000133,170006308
390000132,170013391
390000132,170006406
390000132,170001953
390000132,170003022
390000132,170004521
390000132,170001827
390000134,170006401
390000134,170013427
390000134,170005723
390000134,170013430
390000134,170006688
390000134,170006695
390000134,170001961
390000134,170003024
390000134,170003018
390000134,170002475
390000134,170002614
390000134,170002270
390000134,170002296
390000134,170002293
390000134,170002263
390000129,170012865
390000129,170013429
390000128,170014510
390000128,170013427
390000128,170013388
390000128,170006688
390000128,170003164
390000128,170001958
390000128,170003155
390000128,170003763
390000269,170005725
390000269,170005723
390000269,170013408
390000269,170013407
390000269,170006554
390000269,170006395
390000269,170013398
390000269,170013389
390000269,170003843
390000269,170004269
390000269,170013002
390000131,170006656
390000131,170013729
390000131,170006610
390000131,170004662
390000131,170006688
390000131,170006695
390000131,170004740
390000131,170001960
390000131,170003166
390000270,170005725
390000270,170005723
390000270,170013431
390000270,170013425
390000270,170006620
390000270,170006522
390000270,170013397
390000270,170013390
390000270,170001837
390000270,170003043
390000270,170000874
390000270,170002329
390000270,170003844
390000270,170004809
390000270,170004200
390000270,170013003
390000125,170014484
390000125,170013410
390000125,170013431
390000125,170005751
390000125,170013387
390000125,170005721
390000125,170005722
390000125,170006688
390000125,170006695
390000125,170006702
390000125,170002251
390000125,170002212
390000125,170001962
390000125,170003168
390000125,170003017
390000124,170014485
390000124,170006688
390000124,170013431
390000124,170002266
390000124,170003022
390000124,170002474
390000127,170006695
390000127,170014510
390000126,170012862
390000126,170013430
390000126,170005721
390000126,170006688
390000126,170006695
390000126,170003147
390000126,170003154
390000126,170001952
390000126,170001731
390000126,170003024
390000126,170003775
390000121,170006688
390000121,170006695
390000121,170004266
